4873090120,John Kasich,Negative,undefined,Wed Apr 27 22:20:03 +0000 2016
486882714,John Kasich,Positive,undefined,Wed Apr 27 22:20:07 +0000 2016
723135574714929152,John Kasich,Negative,undefined,Wed Apr 27 22:20:08 +0000 2016
708021715700473856,John Kasich,Positive,undefined,Wed Apr 27 22:20:11 +0000 2016
229562961,John Kasich,Neutral,undefined,Wed Apr 27 22:20:13 +0000 2016
328678586,John Kasich,Negative,undefined,Wed Apr 27 22:20:16 +0000 2016
719604604204400644,John Kasich,Positive,undefined,Wed Apr 27 22:20:24 +0000 2016
2476863896,John Kasich,Positive,undefined,Wed Apr 27 22:20:26 +0000 2016
486882714,John Kasich,Negative,undefined,Wed Apr 27 22:20:38 +0000 2016
173694656,John Kasich,Positive,undefined,Wed Apr 27 22:20:38 +0000 2016
717113498640068608,John Kasich,Neutral,undefined,Wed Apr 27 22:20:41 +0000 2016
36654053,John Kasich,Neutral,undefined,Wed Apr 27 22:20:47 +0000 2016
3320545346,John Kasich,Positive,undefined,Wed Apr 27 22:21:08 +0000 2016
3410435014,John Kasich,Neutral,undefined,Wed Apr 27 22:21:09 +0000 2016
34067801,John Kasich,Negative,undefined,Wed Apr 27 22:21:14 +0000 2016
296022608,John Kasich,Negative,undefined,Wed Apr 27 22:21:28 +0000 2016
185890382,John Kasich,Negative,undefined,Wed Apr 27 22:21:45 +0000 2016
1905590958,John Kasich,Positive,undefined,Wed Apr 27 22:21:46 +0000 2016
328678586,John Kasich,Neutral,undefined,Wed Apr 27 22:21:54 +0000 2016
723135574714929152,John Kasich,Negative,undefined,Wed Apr 27 22:22:00 +0000 2016
3016501992,John Kasich,Positive,undefined,Wed Apr 27 22:22:08 +0000 2016
19799373,John Kasich,Positive,undefined,Wed Apr 27 22:22:21 +0000 2016
2599136157,John Kasich,Positive,undefined,Wed Apr 27 22:22:25 +0000 2016
705404830781673472,John Kasich,Positive,undefined,Wed Apr 27 22:22:28 +0000 2016
1657066518,John Kasich,Negative,undefined,Wed Apr 27 22:22:29 +0000 2016
339404890,John Kasich,Negative,undefined,Wed Apr 27 22:22:34 +0000 2016
1729811449,John Kasich,Positive,undefined,Wed Apr 27 22:22:36 +0000 2016
716440753279356929,John Kasich,Positive,undefined,Wed Apr 27 22:22:49 +0000 2016
108166678,John Kasich,Positive,undefined,Wed Apr 27 22:22:58 +0000 2016
855803365,John Kasich,Negative,undefined,Wed Apr 27 22:23:04 +0000 2016
905374200,John Kasich,Neutral,undefined,Wed Apr 27 22:23:08 +0000 2016
2440308854,John Kasich,Negative,undefined,Wed Apr 27 22:23:27 +0000 2016
509171700,John Kasich,Negative,undefined,Wed Apr 27 22:23:30 +0000 2016
3358911393,John Kasich,Negative,undefined,Wed Apr 27 22:23:30 +0000 2016
2977020497,John Kasich,Negative,undefined,Wed Apr 27 22:23:31 +0000 2016
4862702884,John Kasich,Neutral,undefined,Wed Apr 27 22:23:40 +0000 2016
18201737,John Kasich,Neutral,undefined,Wed Apr 27 22:23:43 +0000 2016
69519762,John Kasich,Neutral,undefined,Wed Apr 27 22:23:47 +0000 2016
500805074,John Kasich,Positive,undefined,Wed Apr 27 22:23:52 +0000 2016
41187603,John Kasich,Positive,undefined,Wed Apr 27 22:24:04 +0000 2016
1129915550,John Kasich,Negative,undefined,Wed Apr 27 22:24:06 +0000 2016
3376579499,John Kasich,Positive,undefined,Wed Apr 27 22:24:09 +0000 2016
723135574714929152,John Kasich,Negative,undefined,Wed Apr 27 22:24:12 +0000 2016
168718790,John Kasich,Negative,undefined,Wed Apr 27 22:24:17 +0000 2016
59991516,John Kasich,Negative,undefined,Wed Apr 27 22:24:18 +0000 2016
47576600,John Kasich,Positive,undefined,Wed Apr 27 22:24:25 +0000 2016
370148018,John Kasich,Positive,undefined,Wed Apr 27 22:24:46 +0000 2016
2913246389,John Kasich,Negative,undefined,Wed Apr 27 22:24:58 +0000 2016
703228818031517698,John Kasich,Neutral,undefined,Wed Apr 27 22:25:10 +0000 2016
